"_5_digit_ntd_id","max_agency","max_reporter_type","max_organization_type","report_year","max_city","max_state","max_agency_voms","mode","max_mode_name","type_of_service","max_mode_voms","max_primary_uza_code","max_primary_uza_name","max_primary_uza_area_sq_miles","max_primary_uza_population","max_service_area_sq_miles","max_service_area_population","questionable_record","max_time_period","min_time_service_begins","max_time_service_ends","sum_actual_vehicles_passenger_car_miles","sum_actual_vehicles_passenger_car_revenue_miles","sum_actual_vehicles_passenger_deadhead_miles","sum_scheduled_vehicles_passenger_car_revenue_miles","sum_actual_vehicles_passenger_car_hours","sum_actual_vehicles_passenger_car_revenue_hours","sum_actual_vehicles_passenger_car_deadhead_hours","sum_charter_service_hours","sum_school_bus_hours","sum_trains_in_operation","sum_train_miles","sum_train_revenue_miles","sum_train_deadhead_miles","sum_train_hours","sum_train_revenue_hours","sum_train_deadhead_hours","sum_unlinked_passenger_trips_upt","sum_ada_upt","sum_sponsored_service_upt","sum_passenger_miles","sum_directional_route_miles","sum_days_of_service_operated","sum_days_not_operated_strikes","sum_days_not_operated_emergencies"
"00029","Snohomish County Public Transportation Benefit Area Corporation, dba: Community Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Everett","WA","497","CB","Commuter Bus","PT","38","80389","Seattle--Tacoma, WA","982.52","3544011","255","910144","","Annual Total",,,"1658468","743674","914794","757512","61345","31381","29964","0","0","0","0","0",,"0","0",,"642320",,,"11598574","56.9",,,
"00029","Snohomish County Public Transportation Benefit Area Corporation, dba: Community Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Everett","WA","497","DR","Demand Response","PT","41","80389","Seattle--Tacoma, WA","982.52","3544011","255","910144","","Annual Total",,,"1405212","1175597","229615","0","82777","71996","10781","0","0","0","0","0",,"0","0",,"129799","120908","0","1448850","0",,,
"00029","Snohomish County Public Transportation Benefit Area Corporation, dba: Community Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Everett","WA","497","MB","Bus","DO","112","80389","Seattle--Tacoma, WA","982.52","3544011","255","910144","","Annual Total",,,"7351078","6027337","1323741","5996587","460151","410150","50001","0","0","0","0","0",,"0","0",,"5659465",,,"31558045","26.42",,,
"00029","Snohomish County Public Transportation Benefit Area Corporation, dba: Community Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Everett","WA","497","VP","Vanpool","DO","282","80389","Seattle--Tacoma, WA","982.52","3544011","255","910144","","Annual Total",,,"2654836","2654836","0","0","76970","76970","0","0","0","0","0","0",,"0","0",,"381068",,,"8878184","0",,,
"00030","Chickaloon Native Village, dba: Chickaloon Area Transit System (Transit)","Reduced Reporter","Tribe","2023","Palmer","AK","3","DR","Demand Response","DO","3","00002","Alaska Non-UZA","0","359299",,,"","Annual Total",,,"0","26418","0","0","0","1916","0",,,"0","0","0",,"0","0",,"2013",,"0","0","0",,,
"00031","Shoshone-Bannock Tribes","Reduced Reporter","Tribe","2023","Fort Hall","ID","7","MB","Bus","DO","7","00016","Idaho Non-UZA","0","836252",,"0","","Annual Total",,,"0","273650","0","0","0","14560","0",,,"0","0","0",,"0","0",,"24895",,,"0","0",,,
"00033","Senior Services of Snohomish County, dba: Homage Senior Services","Reduced Reporter","Private-Non-Profit Corporation","2023","Lynnwood","WA","12","DR","Demand Response","DO","11","80389","Seattle--Tacoma, WA","982.52","3544011","2196","827957","","Annual Total",,,"0","358981","0","0","0","16933","0",,,"0","0","0",,"0","0",,"17059",,"0","0","0",,,
"00033","Senior Services of Snohomish County, dba: Homage Senior Services","Reduced Reporter","Private-Non-Profit Corporation","2023","Lynnwood","WA","12","MB","Bus","DO","1","80389","Seattle--Tacoma, WA","982.52","3544011","2196","827957","","Annual Total",,,"0","30841","0","0","0","1090","0",,,"0","0","0",,"0","0",,"474",,,"0","0",,,
"00034","Rogue Valley Transportation District","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Medford","OR","50","DR","Demand Response","PT","19","55981","Medford, OR","63.02","171640","78","180555","","Annual Total",,,"434862","382511","52351","0","30816","27897","2919","0","0","0","0","0",,"0","0",,"40906","28169","12737","290148","0",,,
"00034","Rogue Valley Transportation District","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Medford","OR","50","MB","Bus","DO","31","55981","Medford, OR","63.02","171640","78","180555","Y","Annual Total",,,"1326133","1252924","73209","1254117","91755","86389","5366","0","0","0","0","0",,"0","0",,"834376",,,"3946018","0",,,
"00035","Washington State Ferries","Full Reporter","State Government Unit or Department of Transportation","2023","Olympia","WA","15","FB","Ferryboat","DO","15","80389","Seattle--Tacoma, WA","982.52","3544011","1945","3919300","","Annual Total",,,"757270","755025","2245","761415","108573","108182","391",,,"0","0","0",,"0","0",,"18241119",,,"131769108","185.2",,,
"00036","Makah Tribal Council","Reduced Reporter","Tribe","2023","Neah Bay","WA","1","MB","Bus","DO","1","00053","Washington Non-UZA","0","1895776",,,"","Annual Total",,,"0","39675","0","0","0","2365","0",,,"0","0","0",,"0","0",,"3343",,,"0","0",,,
"00040","Central Puget Sound Regional Transit Authority, dba: Sound Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Seattle","WA","319","CB","Commuter Bus","DO","143","80389","Seattle--Tacoma, WA","982.52","3544011","1089","3349000","Y","Annual Total",,,"9899414","7848376","2051038","7968658","514918","430140","84778",,,"0","0","0",,"0","0",,"6918125",,,"94155770","164.25",,,
"00040","Central Puget Sound Regional Transit Authority, dba: Sound Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Seattle","WA","319","CB","Commuter Bus","PT","32","80389","Seattle--Tacoma, WA","982.52","3544011","1089","3349000","","Annual Total",,,"2689150","1960762","728388","2000575","110443","87854","22589",,,"0","0","0",,"0","0",,"1650009",,,"22716840","48.93",,,
"00040","Central Puget Sound Regional Transit Authority, dba: Sound Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Seattle","WA","319","CR","Commuter Rail","PT","57","80389","Seattle--Tacoma, WA","982.52","3544011","1089","3349000","","Annual Total",,,"1693809","1649966","43843","1698602","58872","53921","4951",,,"0","338807","330062","8745","11844","10858","986","1755751",,,"43432011","163.84",,,
"00040","Central Puget Sound Regional Transit Authority, dba: Sound Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Seattle","WA","319","LR","Light Rail","DO","84","80389","Seattle--Tacoma, WA","982.52","3544011","1089","3349000","","Annual Total",,,"8547296","8252514","294782","8601555","433648","406385","27263",,,"0","2181150","2103972","77178","110100","103600","6500","26867751",,,"185377992","48.98",,,
"00040","Central Puget Sound Regional Transit Authority, dba: Sound Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Seattle","WA","319","SR","Streetcar Rail","DO","3","80389","Seattle--Tacoma, WA","982.52","3544011","1089","3349000","","Annual Total",,,"114977","114159","818","115415","13439","13346","93",,,"0","114977","114159","818","13439","13346","93","380000",,,"623418","8.54",,,
"00041","Alaska Railroad Corporation","Full Reporter","State Government Unit or Department of Transportation","2023","Anchorage","AK","61","AR","Alaska Railroad","DO","61","02305","Anchorage, AK","91.69","249252","266","352701","","Annual Total",,,"1214515","1203718","10797","1204076","47432","45230","2202",,,"0","194150","192461","1689","7928","7581","347","225434",,,"27930710","959.93",,,
"00043","Chelan Douglas PTBA , dba: Link Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Wenatchee","WA","61","DR","Demand Response","DO","22","93862","Wenatchee, WA","32.6","78142","197","122915","","Annual Total",,,"504479","440954","63525","0","38908","35983","2925",,,"0","0","0",,"0","0",,"91446","71365",,"364292","0",,,
"00043","Chelan Douglas PTBA , dba: Link Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Wenatchee","WA","61","DR","Demand Response","PT","1","93862","Wenatchee, WA","32.6","78142","197","122915","","Annual Total",,,"10371","5683","4688","0","367","204","163",,,"0","0","0",,"0","0",,"782","782",,"5720","0",,,
"00043","Chelan Douglas PTBA , dba: Link Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Wenatchee","WA","61","MB","Bus","DO","27","93862","Wenatchee, WA","32.6","78142","197","122915","","Annual Total",,,"2125150","2038942","86208","2046952","106050","101495","4555",,,"0","0","0",,"0","0",,"1011391",,,"8934682","0",,,
"00043","Chelan Douglas PTBA , dba: Link Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Wenatchee","WA","61","VP","Vanpool","DO","11","93862","Wenatchee, WA","32.6","78142","197","122915","","Annual Total",,,"158808","158808","0","0","3048","3048","0",,,"0","0","0",,"0","0",,"9419",,,"456846","0",,,
"00044","Skagit Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Burlington","WA","73","CB","Commuter Bus","DO","6","60490","Mount Vernon, WA","30.66","66825","760","118568","","Annual Total",,,"620506","586732","33774","614176","20712","19490","1222","0","0","0","0","0",,"0","0",,"112019",,,"2957266","0",,,
"00044","Skagit Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Burlington","WA","73","DR","Demand Response","DO","21","60490","Mount Vernon, WA","30.66","66825","760","118568","","Annual Total",,,"510512","435782","74730","0","38520","34438","4082","0","0","0","0","0",,"0","0",,"65767","65767","0","362376","0",,,
"00044","Skagit Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Burlington","WA","73","MB","Bus","DO","16","60490","Mount Vernon, WA","30.66","66825","760","118568","","Annual Total",,,"951329","887155","64174","930416","66759","64263","2496","0","0","0","0","0",,"0","0",,"340072",,,"1169070","0",,,
"00044","Skagit Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Burlington","WA","73","VP","Vanpool","DO","30","60490","Mount Vernon, WA","30.66","66825","760","118568","","Annual Total",,,"635415","635415","0","0","17700","17700","0","0","0","0","0","0",,"0","0",,"55990",,,"2631530","0",,,
"00045","Fairbanks North Star Borough , dba: Metropolitan Area Commuter System","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2023","Fairbanks","AK","18","DR","Demand Response","DO","6","28549","Fairbanks, AK","74.3","71396","7338","95356","","Annual Total",,,"0","115805","0","0","0","9387","0",,,"0","0","0",,"0","0",,"19912",,"0","0","0",,,
"00045","Fairbanks North Star Borough , dba: Metropolitan Area Commuter System","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2023","Fairbanks","AK","18","MB","Bus","DO","12","28549","Fairbanks, AK","74.3","71396","7338","95356","","Annual Total",,,"0","458091","0","0","0","29616","0",,,"0","0","0",,"0","0",,"271287",,,"0","0",,,
"00046","City of Wilsonville, dba: South Metro Area Regional Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Wilsonville","OR","18","DR","Demand Response","DO","5","71317","Portland, OR--WA","519.3","2104238","80","73800","","Annual Total",,,"53248","41549","11699","0","4623","3722","901",,,"0","0","0",,"0","0",,"10957","5982",,"45711","0",,,
"00046","City of Wilsonville, dba: South Metro Area Regional Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Wilsonville","OR","18","MB","Bus","DO","12","71317","Portland, OR--WA","519.3","2104238","80","73800","","Annual Total",,,"504519","483814","20705","497154","26617","24110","2507",,,"0","0","0",,"0","0",,"173582",,,"1140099","0",,,
"00046","City of Wilsonville, dba: South Metro Area Regional Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Wilsonville","OR","18","VP","Vanpool","PT","1","71317","Portland, OR--WA","519.3","2104238","80","73800","","Annual Total",,,"8426","8426","0","0","175","175","0",,,"0","0","0",,"0","0",,"656",,,"21248","0",,,
"00047","City of Corvallis, dba: Corvallis Transit System","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2023","Corvallis","OR","10","MB","Bus","PT","10","20422","Corvallis, OR","17.45","66791","14","65483","","Annual Total",,,"0","355386","0","0","0","34591","0",,,"0","0","0",,"0","0",,"830608",,,"0","0",,,
"00048","City of Lewiston, dba: Lewiston Transit System","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2023","Lewiston","ID","4","DR","Demand Response","DO","2","49312","Lewiston, ID--WA","27.93","54798","17","54798","","Annual Total",,,"0","32577","0","0","0","2957","0",,,"0","0","0",,"0","0",,"6529",,"0","0","0",,,
"00048","City of Lewiston, dba: Lewiston Transit System","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2023","Lewiston","ID","4","MB","Bus","DO","2","49312","Lewiston, ID--WA","27.93","54798","17","54798","","Annual Total",,,"0","103707","0","0","0","7176","0",,,"0","0","0",,"0","0",,"37704",,,"0","0",,,
"00051","Asotin County Public Transportation Benefit Area","Reduced Reporter","Independent Public Agency or Authority of Transit Service","2023","Clarkston","WA","13","DR","Demand Response","DO","2","49312","Lewiston, ID--WA","27.93","54798","20","22397","","Annual Total",,,"0","44452","0","0","0","3896","0",,,"0","0","0",,"0","0",,"8995",,"0","0","0",,,
"00051","Asotin County Public Transportation Benefit Area","Reduced Reporter","Independent Public Agency or Authority of Transit Service","2023","Clarkston","WA","13","MB","Bus","DO","3","49312","Lewiston, ID--WA","27.93","54798","20","22397","","Annual Total",,,"0","166563","0","0","0","10338","0",,,"0","0","0",,"0","0",,"48673",,,"0","0",,,
"00051","Asotin County Public Transportation Benefit Area","Reduced Reporter","Independent Public Agency or Authority of Transit Service","2023","Clarkston","WA","13","VP","Vanpool","DO","8","49312","Lewiston, ID--WA","27.93","54798","20","22397","","Annual Total",,,"0","121102","0","0","0","3140","0",,,"0","0","0",,"0","0",,"20389",,,"0","0",,,
"00053","Coeur d'Alene Tribe, dba: Citylink Transit","Reduced Reporter","Tribe","2023","Plummer","ID","7","DR","Demand Response","DO","2","18451","Coeur d'Alene, ID","46.76","121831","388","21188","","Annual Total",,,"0","58915","0","0","0","1959","0",,,"0","0","0",,"0","0",,"5590",,"0","0","0",,,
"00053","Coeur d'Alene Tribe, dba: Citylink Transit","Reduced Reporter","Tribe","2023","Plummer","ID","7","MB","Bus","DO","5","18451","Coeur d'Alene, ID","46.76","121831","388","21188","","Annual Total",,,"0","592490","0","0","0","23602","0",,,"0","0","0",,"0","0",,"178423",,,"0","0",,,
"00055","Kootenai County, dba: Citylink North","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2023","Coeur D Alene","ID","4","DR","Demand Response","PT","4","18451","Coeur d'Alene, ID","46.76","121831","32","90132","","Annual Total",,,"0","81969","0","0","0","6505","0",,,"0","0","0",,"0","0",,"13676",,"0","0","0",,,
