"county","srprec","addist","cddist","sddist","bedist","TOTREG","DEMREG","REPREG","AIPREG","GRNREG","LIBREG","NLPREG","REFREG","DCLREG","MSCREG","TOTVOTE","DEMVOTE","REPVOTE","AIPVOTE","GRNVOTE","LIBVOTE","NLPVOTE","REFVOTE","DCLVOTE","MSCVOTE","PRCVOTE","ABSVOTE","ASSDEM01","ASSDEM02","ASSGRN01","ASSIND01","ASSLIB01","ASSREP01","ASSREP02","CNGDEM01","CNGDEM02","CNGREP01","PRSAIP01","PRSDEM01","PRSGRN01","PRSLIB01","PRSPAF01","PRSREP01","PR_14_N","PR_14_Y","PR_15_N","PR_15_Y","PR_16_N","PR_16_Y","PR_17_N","PR_17_Y","PR_18_N","PR_18_Y","PR_19_N","PR_19_Y","PR_20_N","PR_20_Y","PR_21_N","PR_21_Y","PR_22_N","PR_22_Y","PR_23_N","PR_23_Y","PR_24_N","PR_24_Y","PR_25_N","PR_25_Y","SENAIP01","SENDEM01","SENDEM02","SENLIB01","SENREP01"
"19","0300006B","36","23","21","1","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","0","1","0","0","0","1","0","2","0","2","2","0","1","1","0","1","0","2","2","0","2","0","0","2","0","2","1","1","0","1","0","1","0","0","1"
"19","0300007A","36","25","21","1","106","0","0","0","0","0","0","0","0","0","83","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","59","0","22","0","57","0","25","0","0","0","58","51","25","61","18","57","21","54","26","58","21","52","27","38","38","62","17","14","64","59","22","57","23","62","17","0","23","0","0","56"
"19","0300013A","36","25","21","1","479","0","0","0","0","0","0","0","0","0","325","0","0","0","0","0","0","0","0","0","0","0","81","0","0","0","0","224","0","103","0","210","1","106","0","5","1","209","189","122","203","112","235","74","191","122","240","76","164","139","157","150","232","76","125","186","221","90","157","148","217","88","0","96","0","0","212"
"19","0300013B","36","25","21","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","0350005A","49","27","22","3","2951","0","0","0","0","0","0","0","0","0","2455","0","0","0","0","0","0","0","0","0","0","0","1284","0","0","0","0","1029","0","1369","0","955","11","1365","7","18","6","984","1374","961","1520","845","1641","719","1305","1046","1592","768","1457","851","1193","1101","1711","616","823","1522","1603","712","1093","1231","1483","805","0","0","0","0","0"
"19","0350006D","49","27","22","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","0350008A","49","27","22","3","2680","0","0","0","0","0","0","0","0","0","2322","0","0","0","0","0","0","0","0","0","0","0","1202","0","0","0","0","947","0","1293","0","869","5","1338","9","21","2","889","1312","894","1430","817","1567","663","1205","1019","1422","814","1382","799","1091","1083","1635","585","745","1486","1626","564","1109","1077","1329","822","0","0","0","0","0"
"19","0350010C","49","27","22","3","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1","0","1","0","1","0","1","0","1","0","1","0","0","1","1","0","0","1","1","0","1","0","1","0","0","0","0","0","0"
"19","0350012A","49","27","22","3","3072","0","0","0","0","0","0","0","0","0","2626","0","0","0","0","0","0","0","0","0","0","0","1365","0","0","0","0","1056","0","1460","0","977","11","1459","9","29","4","1043","1376","1102","1518","1006","1696","807","1267","1226","1602","914","1526","934","1313","1114","1724","751","891","1587","1678","785","1128","1328","1493","939","0","0","0","0","0"
"19","0350022C","49","27","22","3","36","0","0","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","9","0","17","0","11","0","18","0","0","0","11","16","14","15","15","12","18","8","22","13","17","23","6","22","7","15","14","15","14","22","8","22","8","17","12","0","0","0","0","0"
"19","0350023A","49","27","22","3","2902","0","0","0","0","0","0","0","0","0","2321","0","0","0","0","0","0","0","0","0","0","0","1391","0","0","0","0","743","0","1470","0","686","10","1462","10","19","3","757","1099","1050","1110","1082","1355","817","1019","1143","1262","922","1105","1022","1178","932","1184","962","840","1334","1239","887","891","1251","1219","879","0","0","0","0","0"
"19","0350027A","49","27","22","3","2798","0","0","0","0","0","0","0","0","0","2251","0","0","0","0","0","0","0","0","0","0","0","1300","0","0","0","0","772","0","1385","0","707","5","1366","14","17","9","790","1068","1002","1029","1082","1272","840","1002","1102","1233","881","1044","991","1132","916","1081","991","892","1217","1272","799","879","1179","1125","904","0","0","0","0","0"
"19","0350030A","49","27","22","3","2668","0","0","0","0","0","0","0","0","0","2092","0","0","0","0","0","0","0","0","0","0","0","1114","0","0","0","0","788","0","1210","0","709","12","1163","3","10","5","828","1126","767","1249","704","1392","539","1092","815","1293","642","1195","701","912","948","1421","497","703","1221","1255","627","863","1008","1198","637","0","0","0","0","0"
"19","0350032A","48","32","22","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","0350038A","49","27","22","3","2454","0","0","0","0","0","0","0","0","0","1912","0","0","0","0","0","0","0","0","0","0","0","1004","0","0","0","0","737","0","1103","0","649","2","1035","8","9","5","803","1073","683","1138","651","1311","480","1035","730","1218","563","1118","620","827","902","1314","431","593","1185","1221","528","838","907","1112","590","0","0","0","0","0"
"19","0350043A","49","27","22","3","2662","0","0","0","0","0","0","0","0","0","2063","0","0","0","0","0","0","0","0","0","0","0","1214","0","0","0","0","664","0","1308","0","586","10","1273","6","18","8","696","950","941","990","941","1250","669","944","972","1134","788","1001","856","990","869","1128","759","798","1115","1145","731","786","1082","1058","778","0","0","0","0","0"
"19","0350049A","49","27","22","3","2862","0","0","0","0","0","0","0","0","0","2211","0","0","0","0","0","0","0","0","0","0","0","1250","0","0","0","0","750","0","1356","0","668","7","1274","14","14","10","827","1140","905","1243","843","1458","606","1146","912","1349","725","1178","837","1016","987","1425","617","785","1265","1356","673","854","1174","1270","708","0","0","0","0","0"
"19","0350050A","49","27","22","3","2558","0","0","0","0","0","0","0","0","0","2011","0","0","0","0","0","0","0","0","0","0","0","1103","0","0","0","0","724","0","1186","0","647","6","1120","16","13","5","793","1079","786","1156","728","1315","572","1062","814","1187","699","1123","713","980","851","1311","541","710","1169","1270","596","826","995","1130","678","0","0","0","0","0"
"19","0350050D","49","27","22","3","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","0","1","0","0","0","1","1","0","0","1","1","0","1","0","1","0","0","1","0","1","0","1","2","0","1","0","1","0","0","1","0","0","0","0","0"
"19","0350054A","49","27","22","3","2755","0","0","0","0","0","0","0","0","0","2207","0","0","0","0","0","0","0","0","0","0","0","1224","0","0","0","0","786","0","1315","0","717","6","1317","17","15","3","782","1182","863","1262","831","1434","631","1140","941","1331","753","1226","813","1044","986","1460","593","783","1285","1360","697","912","1121","1263","739","0","0","0","0","0"
"19","0350058B","49","27","22","3","50","0","0","0","0","0","0","0","0","0","42","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","11","0","24","0","11","0","25","2","0","0","12","13","25","12","27","19","19","17","21","14","24","16","20","26","12","12","26","15","24","22","16","19","19","18","20","0","0","0","0","0"
"19","0350102A","49","27","22","3","1149","0","0","0","0","0","0","0","0","0","876","0","0","0","0","0","0","0","0","0","0","0","496","0","0","0","0","278","0","511","0","274","1","526","5","6","1","316","459","348","441","376","502","318","398","426","501","322","429","376","432","361","486","324","301","514","508","286","329","463","475","309","0","0","0","0","0"
"19","0350104B","49","27","22","3","163","0","0","0","0","0","0","0","0","0","135","0","0","0","0","0","0","0","0","0","0","0","75","0","0","0","0","48","0","80","0","45","0","76","0","0","0","55","71","51","73","54","81","44","71","57","87","41","78","42","68","54","93","32","48","76","87","36","65","57","69","53","0","0","0","0","0"
"19","0350104J","49","27","22","3","9","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","4","0","3","0","3","0","3","0","0","1","2","6","0","6","2","7","0","3","5","6","1","3","4","4","2","5","1","1","6","6","0","4","3","6","2","0","0","0","0","0"
"19","0350104K","49","27","22","3","26","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","9","0","8","0","9","0","8","0","0","0","11","7","7","12","4","13","6","10","7","13","6","6","10","7","7","13","6","8","6","10","6","6","9","6","7","0","0","0","0","0"
"19","0400001A","58","38","32","3","2463","0","0","0","0","0","0","0","0","0","1839","0","0","0","0","0","0","0","0","0","0","0","1132","0","417","0","0","0","0","1121","379","0","15","1169","12","15","7","588","836","867","891","855","920","795","734","1007","968","782","873","833","982","714","951","772","718","1018","1018","709","701","993","960","722","0","0","0","0","0"
"19","0400006A","58","38","32","3","2391","0","0","0","0","0","0","0","0","0","1907","0","0","0","0","0","0","0","0","0","0","0","1093","0","449","0","0","0","0","1048","411","0","8","1168","17","7","6","666","817","905","875","900","919","818","724","1034","988","777","926","796","985","741","947","817","733","1038","1003","750","676","1026","961","729","0","0","0","0","0"
"19","0400008A","58","38","32","3","2661","0","0","0","0","0","0","0","0","0","2066","0","0","0","0","0","0","0","0","0","0","0","1141","0","510","0","0","0","0","1160","437","0","8","1174","5","7","12","824","974","868","1017","877","1115","769","927","966","1163","742","973","898","1051","799","1070","797","725","1168","1136","734","831","1020","1100","723","0","0","0","0","0"
"19","0400010C","58","38","32","3","843","0","0","0","0","0","0","0","0","0","674","0","0","0","0","0","0","0","0","0","0","0","398","0","154","0","0","0","0","375","159","0","2","419","2","7","1","229","280","331","293","337","314","304","237","391","317","306","264","337","351","257","280","341","249","377","353","273","230","379","322","284","0","0","0","0","0"
"19","0450002A","64","44","35","3","1607","0","0","0","0","0","0","0","0","0","1014","0","0","0","0","0","0","0","0","0","0","0","517","356","0","0","0","0","0","582","269","0","3","876","6","4","7","103","315","615","367","594","301","633","151","804","339","606","355","586","662","283","422","540","396","568","484","481","254","675","489","460","195","683","0","0","0"
"19","0450002B","64","44","35","3","1423","0","0","0","0","0","0","0","0","0","869","0","0","0","0","0","0","0","0","0","0","0","426","321","0","0","0","0","0","496","250","0","5","736","6","3","7","96","274","534","327","509","318","497","161","675","317","513","307","515","564","247","396","430","372","463","465","371","274","536","421","403","159","588","0","0","0"
"19","0450004A","64","44","35","3","1472","0","0","0","0","0","0","0","0","0","1012","0","0","0","0","0","0","0","0","0","0","0","572","351","0","0","0","0","0","623","277","0","5","876","4","5","7","95","317","627","364","608","312","638","140","833","325","638","294","653","679","279","426","541","371","594","561","408","254","687","459","494","193","731","0","0","0"
"19","0450008A","64","44","35","3","1661","0","0","0","0","0","0","0","0","0","1164","0","0","0","0","0","0","0","0","0","0","0","750","287","0","0","0","0","0","695","293","0","4","1050","7","4","5","75","318","748","504","604","296","787","122","974","332","759","382","711","829","254","497","598","446","656","660","439","258","821","547","539","173","864","0","0","0"
"19","0500001A","70","47","26","3","2004","0","0","0","0","0","0","0","0","0","1461","0","0","0","0","0","0","0","0","0","0","0","826","0","0","0","0","501","0","884","0","481","12","856","6","18","3","546","687","669","782","603","823","513","610","753","802","580","701","628","806","523","822","533","475","884","848","495","631","694","796","518","0","0","0","0","0"
"19","0520001A","57","32","22","3","2039","0","0","0","0","0","0","0","0","0","1608","0","0","0","0","0","0","0","0","0","0","0","994","0","0","0","0","515","0","1094","0","429","5","1114","12","11","6","429","722","809","798","751","770","763","631","915","870","677","763","742","947","578","903","630","650","889","962","584","640","879","822","682","0","0","0","0","0"
"19","0520002A","57","32","22","3","1720","0","0","0","0","0","0","0","0","0","1261","0","0","0","0","0","0","0","0","0","0","0","777","0","0","0","0","345","0","868","0","272","7","910","4","7","13","304","518","662","524","676","568","617","470","731","655","553","587","598","696","484","607","585","543","674","668","537","468","700","650","515","0","0","0","0","0"
"19","0520004A","57","38","0","3","1542","0","0","0","0","0","0","0","0","0","1150","0","0","0","0","0","0","0","0","0","0","0","706","0","0","0","0","372","0","768","209","0","3","805","5","4","2","310","513","565","563","536","553","537","404","687","591","512","513","555","683","387","620","470","525","577","634","458","433","626","610","457","0","0","0","0","0"
"19","0520005B","57","32","22","3","1835","0","0","0","0","0","0","0","0","0","1282","0","0","0","0","0","0","0","0","0","0","0","761","0","0","0","0","361","0","830","0","324","7","901","7","9","7","333","552","632","570","627","627","569","481","731","661","559","590","603","720","470","656","553","549","667","637","569","496","702","698","489","0","0","0","0","0"
"19","0520009B","57","32","22","3","731","0","0","0","0","0","0","0","0","0","517","0","0","0","0","0","0","0","0","0","0","0","290","0","0","0","0","190","0","314","0","164","2","345","2","3","2","157","224","258","265","232","265","223","198","299","286","209","259","229","286","201","296","194","222","273","263","226","192","291","272","201","0","0","0","0","0"
"19","0520010B","57","32","22","3","6","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","5","0","0","0","0","0","5","5","0","3","2","3","0","0","3","3","0","0","3","0","3","3","0","0","5","3","2","2","1","1","1","0","0","0","0","0"
"19","0520015A","57","32","0","3","571","0","0","0","0","0","0","0","0","0","474","0","0","0","0","0","0","0","0","0","0","0","308","0","0","0","0","128","0","334","0","99","0","357","3","4","0","104","204","249","228","230","205","251","181","276","230","229","219","226","261","193","248","206","205","253","256","203","166","279","244","204","0","0","0","0","0"
"19","0550001A","48","32","22","3","184","0","0","0","0","0","0","0","0","0","154","0","0","0","0","0","0","0","0","0","0","0","114","0","0","0","0","0","0","104","0","34","0","108","2","3","0","38","51","91","45","97","69","74","41","104","61","84","48","95","77","63","38","107","64","83","77","71","46","96","73","67","0","0","0","0","0"
"19","0550002A","48","32","22","3","2234","0","0","0","0","0","0","0","0","0","1726","0","0","0","0","0","0","0","0","0","0","0","1199","0","0","0","0","0","0","1080","0","477","3","1150","9","16","6","524","796","808","854","793","911","709","692","935","976","665","813","782","941","658","887","739","640","999","1012","617","715","882","928","665","0","0","0","0","0"
